transaction_id,customer_id,amount,payment_method,bank,failure_reason,retry_count,previous_transactions,previous_successful_transactions,risk_score,recovered
pay_007876,cust_00932,1047.02,upi,KOTAK,insufficient_funds,0,16,12,0.277,0
pay_007877,cust_01426,613.69,card,ICICI,network_error,0,5,4,0.456,1
pay_007878,cust_01062,1705.03,wallet,ICICI,insufficient_funds,0,11,3,0.311,1
pay_007879,cust_01979,6970.74,wallet,SBI,invalid_card,0,6,5,0.263,0
pay_007880,cust_02559,1252.68,upi,HDFC,invalid_card,1,13,4,0.286,0
pay_007881,cust_02441,1103.35,wallet,SBI,invalid_card,1,11,4,0.35,0
pay_007882,cust_02043,1575.71,card,AXIS,temporary_bank_failure,2,19,6,0.205,0
pay_007883,cust_02761,7439.44,wallet,ICICI,temporary_bank_failure,2,1,1,0.165,0
pay_007884,cust_02542,3393.27,card,AXIS,insufficient_funds,2,3,3,0.327,0
pay_007885,cust_01279,4776.25,card,KOTAK,temporary_bank_failure,2,7,7,0.36,0
pay_007886,cust_01203,370.82,card,ICICI,bank_timeout,2,9,4,0.182,0
pay_007887,cust_02595,934.77,wallet,ICICI,insufficient_funds,2,16,1,0.393,0
pay_007888,cust_00594,961.08,upi,KOTAK,bank_timeout,1,6,6,0.071,0
pay_007889,cust_02437,4486.69,upi,AXIS,invalid_card,1,9,9,0.185,0
pay_007890,cust_01422,3065.31,wallet,SBI,invalid_card,1,16,6,0.122,0
pay_007891,cust_02206,4207.87,upi,HDFC,insufficient_funds,0,15,15,0.08,1
pay_007892,cust_01028,403.24,upi,AXIS,invalid_card,0,12,12,0.271,1
pay_007893,cust_02215,4395.21,card,KOTAK,insufficient_funds,2,17,15,0.005,0
pay_007894,cust_00960,3063.95,netbanking,KOTAK,expired_card,1,4,4,0.132,0
pay_007895,cust_02457,863.27,wallet,KOTAK,bank_timeout,2,7,7,0.313,1
pay_007896,cust_02242,1544.51,wallet,ICICI,account_closed,1,6,6,0.343,0
pay_007897,cust_02283,884.6,card,SBI,expired_card,1,17,12,0.18,0
pay_007898,cust_02766,1673.57,card,ICICI,insufficient_funds,2,5,5,0.288,0
pay_007899,cust_01174,2590.18,card,ICICI,gateway_timeout,2,12,12,0.306,1
pay_007900,cust_00816,5560.12,card,ICICI,bank_timeout,0,8,8,0.103,0
pay_007901,cust_00404,852.75,card,KOTAK,account_closed,1,7,7,0.227,0
pay_007902,cust_00893,1242.18,upi,AXIS,card_blocked,0,11,11,0.418,0
pay_007903,cust_02726,748.19,netbanking,HDFC,invalid_card,0,9,9,0.354,0
pay_007904,cust_00068,3338.41,netbanking,HDFC,card_blocked,0,6,5,0.418,0
pay_007905,cust_00088,512.62,card,SBI,bank_timeout,0,6,6,0.223,0
pay_007906,cust_02265,2083.1,card,SBI,bank_timeout,1,16,16,0.166,0
pay_007907,cust_02049,678.15,card,KOTAK,account_closed,1,4,4,0.468,0
pay_007908,cust_01159,1875.54,card,HDFC,bank_timeout,0,9,9,0.404,1
pay_007909,cust_01721,4558.41,card,AXIS,bank_timeout,1,19,12,0.161,0
pay_007910,cust_01375,1201.1,card,KOTAK,account_closed,0,14,11,0.091,0
pay_007911,cust_02188,2157.48,wallet,SBI,insufficient_funds,2,12,11,0.013,0
pay_007912,cust_02666,884.89,card,KOTAK,gateway_timeout,0,13,3,0.088,1
pay_007913,cust_02181,1652.52,upi,SBI,insufficient_funds,2,16,15,0.45,0
pay_007914,cust_01644,519.92,upi,HDFC,account_closed,0,6,0,0.14,0
pay_007915,cust_00178,3184.89,upi,KOTAK,invalid_card,0,3,3,0.348,1
pay_007916,cust_02858,1296.77,upi,ICICI,expired_card,1,8,8,0.246,1
pay_007917,cust_01382,1529.87,netbanking,SBI,card_blocked,2,18,12,0.04,0
pay_007918,cust_02428,1910.96,upi,ICICI,insufficient_funds,1,13,6,0.245,0
pay_007919,cust_00908,374.88,netbanking,SBI,bank_timeout,0,2,2,0.365,0
pay_007920,cust_02706,1039.21,card,ICICI,gateway_timeout,2,3,0,0.242,1
pay_007921,cust_02498,2014.63,card,HDFC,bank_timeout,0,1,1,0.113,0
pay_007922,cust_00586,1590.91,netbanking,HDFC,bank_timeout,2,7,0,0.086,1
pay_007923,cust_02511,10320.39,card,AXIS,network_error,2,1,1,0.196,1
pay_007924,cust_00990,4949.16,upi,AXIS,gateway_timeout,0,3,3,0.134,0
pay_007925,cust_01132,2021.66,upi,AXIS,insufficient_funds,0,1,1,0.287,1
pay_007926,cust_02170,797.91,card,KOTAK,network_error,1,3,2,0.098,0
pay_007927,cust_02065,1216.89,upi,SBI,temporary_bank_failure,1,8,8,0.36,0
pay_007928,cust_01220,3061.03,netbanking,KOTAK,temporary_bank_failure,0,1,0,0.254,1
pay_007929,cust_02375,1922.34,netbanking,AXIS,temporary_bank_failure,1,19,0,0.134,0
pay_007930,cust_00318,5018.48,upi,SBI,bank_timeout,1,16,15,0.147,1
pay_007931,cust_02857,1910.2,upi,KOTAK,gateway_timeout,0,0,0,0.122,1
pay_007932,cust_01503,1983.6,netbanking,HDFC,insufficient_funds,2,5,4,0.081,1
pay_007933,cust_02035,6630.06,upi,SBI,bank_timeout,0,15,10,0.205,0
pay_007934,cust_02043,752.01,card,AXIS,insufficient_funds,1,3,3,0.104,0
pay_007935,cust_00503,7237.9,card,HDFC,invalid_card,0,4,4,0.151,1
pay_007936,cust_02023,3346.62,card,SBI,bank_timeout,0,4,4,0.311,1
pay_007937,cust_00119,24061.69,card,KOTAK,bank_timeout,2,8,8,0.122,0
pay_007938,cust_00710,1031.59,card,AXIS,insufficient_funds,2,4,0,0.159,0
pay_007939,cust_00045,6657.66,wallet,KOTAK,account_closed,1,1,1,0.123,0
pay_007940,cust_00314,2012.43,upi,HDFC,card_blocked,1,6,2,0.163,0
pay_007941,cust_00418,1558.58,netbanking,HDFC,bank_timeout,1,14,14,0.312,1
pay_007942,cust_02604,2307.5,upi,HDFC,bank_timeout,1,7,7,0.191,1
pay_007943,cust_01102,1998.54,card,SBI,network_error,1,2,1,0.174,1
pay_007944,cust_00326,969.58,card,AXIS,insufficient_funds,0,10,8,0.185,0
pay_007945,cust_01440,1627.32,wallet,HDFC,insufficient_funds,0,9,9,0.36,1
pay_007946,cust_01987,2311.58,card,KOTAK,card_blocked,1,3,3,0.058,0
pay_007947,cust_02563,1286.75,upi,AXIS,account_closed,2,11,10,0.289,0
pay_007948,cust_02262,2785.98,card,KOTAK,insufficient_funds,2,12,0,0.044,1
pay_007949,cust_00074,1426.99,card,KOTAK,temporary_bank_failure,1,6,6,0.318,0
pay_007950,cust_01603,2608.88,card,HDFC,temporary_bank_failure,0,18,0,0.029,1
pay_007951,cust_00509,2368.88,upi,AXIS,insufficient_funds,2,15,15,0.217,0
pay_007952,cust_02380,2594.28,netbanking,ICICI,expired_card,2,9,8,0.151,0
pay_007953,cust_00688,614.64,upi,SBI,insufficient_funds,2,6,4,0.126,0
pay_007954,cust_00657,4348.85,upi,ICICI,temporary_bank_failure,2,2,2,0.258,0
pay_007955,cust_01543,904.31,netbanking,SBI,insufficient_funds,0,1,1,0.205,1
pay_007956,cust_01293,1558.25,upi,AXIS,insufficient_funds,0,0,0,0.108,1
pay_007957,cust_01400,1078.5,netbanking,HDFC,gateway_timeout,2,15,3,0.112,0
pay_007958,cust_02648,1914.25,card,AXIS,invalid_card,0,12,11,0.365,0
pay_007959,cust_01553,1654.25,netbanking,ICICI,temporary_bank_failure,0,2,1,0.266,1
pay_007960,cust_01076,3044.08,upi,KOTAK,insufficient_funds,1,13,5,0.137,1
pay_007961,cust_00325,1872.64,card,SBI,card_blocked,1,17,13,0.132,0
pay_007962,cust_00992,1321.67,card,SBI,expired_card,1,10,10,0.16,1
pay_007963,cust_01994,429.26,card,ICICI,gateway_timeout,1,18,2,0.103,1
pay_007964,cust_00717,3668.21,card,HDFC,insufficient_funds,2,2,2,0.324,1
pay_007965,cust_02771,2735.39,netbanking,AXIS,gateway_timeout,1,19,4,0.118,1
pay_007966,cust_00277,3789.92,upi,ICICI,bank_timeout,1,1,1,0.229,1
pay_007967,cust_02584,1558.82,wallet,AXIS,temporary_bank_failure,0,5,5,0.102,1
pay_007968,cust_00152,2405.58,upi,HDFC,account_closed,2,3,3,0.383,0
pay_007969,cust_00955,1072.01,upi,KOTAK,insufficient_funds,0,12,3,0.137,0
pay_007970,cust_01507,996.41,card,AXIS,insufficient_funds,0,7,7,0.285,0
pay_007971,cust_00259,1441.04,upi,HDFC,network_error,0,14,14,0.127,1
pay_007972,cust_02372,3779.87,upi,ICICI,temporary_bank_failure,1,0,0,0.036,1
pay_007973,cust_00869,1451.25,netbanking,KOTAK,card_blocked,2,15,9,0.09,0
pay_007974,cust_01192,1731.48,upi,KOTAK,temporary_bank_failure,1,19,18,0.144,0
pay_007975,cust_00688,2195.04,upi,KOTAK,network_error,2,4,0,0.183,0
pay_007976,cust_00310,1845.07,card,SBI,bank_timeout,0,12,12,0.08,1
pay_007977,cust_02851,4070.29,upi,HDFC,bank_timeout,2,16,3,0.321,0
pay_007978,cust_01503,993.81,netbanking,AXIS,insufficient_funds,0,1,1,0.042,1
pay_007979,cust_02668,1958.23,upi,ICICI,expired_card,1,12,12,0.13,0
pay_007980,cust_00473,2642.24,card,KOTAK,expired_card,0,1,1,0.152,0
pay_007981,cust_02509,485.98,card,KOTAK,insufficient_funds,1,10,10,0.084,1
pay_007982,cust_00814,2236.88,upi,KOTAK,insufficient_funds,1,14,1,0.181,1
pay_007983,cust_00846,5290.24,upi,HDFC,bank_timeout,1,8,8,0.294,1
pay_007984,cust_01165,1365.95,card,ICICI,account_closed,0,18,5,0.32,0
pay_007985,cust_00667,758.97,netbanking,HDFC,insufficient_funds,1,3,3,0.181,0
pay_007986,cust_02310,2627.08,card,ICICI,bank_timeout,2,16,16,0.033,1
pay_007987,cust_01809,2087.22,card,AXIS,bank_timeout,2,14,4,0.183,1
pay_007988,cust_01444,6111.68,upi,SBI,insufficient_funds,2,6,6,0.161,0
pay_007989,cust_01768,2566.08,upi,ICICI,network_error,2,12,7,0.162,1
pay_007990,cust_01265,849.94,netbanking,HDFC,card_blocked,1,7,7,0.215,0
pay_007991,cust_00355,819.75,card,HDFC,insufficient_funds,2,0,0,0.251,0
pay_007992,cust_01873,3597.0,card,HDFC,card_blocked,0,8,8,0.332,0
pay_007993,cust_02025,2405.54,card,SBI,invalid_card,2,17,12,0.185,0
pay_007994,cust_02818,1725.76,card,ICICI,account_closed,2,16,0,0.04,0
pay_007995,cust_00180,2075.4,netbanking,ICICI,gateway_timeout,0,16,1,0.053,1
pay_007996,cust_00066,2574.86,card,ICICI,bank_timeout,0,7,7,0.081,0
pay_007997,cust_00820,2436.35,wallet,ICICI,expired_card,2,2,2,0.117,0
pay_007998,cust_01372,542.19,upi,KOTAK,gateway_timeout,1,10,9,0.104,1
pay_007999,cust_00171,4785.56,upi,KOTAK,card_blocked,0,1,0,0.198,0
pay_008000,cust_02522,5048.71,wallet,HDFC,network_error,1,1,1,0.346,0
pay_008001,cust_02582,7693.28,card,KOTAK,insufficient_funds,1,15,15,0.528,1
pay_008002,cust_01391,6464.52,card,ICICI,account_closed,2,16,0,0.104,0
pay_008003,cust_01131,5642.24,upi,ICICI,gateway_timeout,1,8,8,0.286,0
pay_008004,cust_02487,1437.72,card,KOTAK,card_blocked,1,0,0,0.527,0
pay_008005,cust_00835,2300.99,wallet,AXIS,bank_timeout,1,11,8,0.177,0
pay_008006,cust_00227,4599.02,wallet,HDFC,insufficient_funds,2,5,5,0.13,0
pay_008007,cust_00442,428.12,netbanking,SBI,invalid_card,0,10,1,0.117,1
pay_008008,cust_02444,1517.86,netbanking,HDFC,network_error,2,5,5,0.031,1
pay_008009,cust_00728,462.06,upi,HDFC,bank_timeout,0,19,13,0.187,0
pay_008010,cust_01605,2262.5,upi,HDFC,bank_timeout,1,4,0,0.013,0
pay_008011,cust_02132,4977.32,card,KOTAK,temporary_bank_failure,0,12,12,0.17,1
pay_008012,cust_01037,1835.44,upi,HDFC,network_error,0,0,0,0.475,1
pay_008013,cust_01833,1146.67,card,ICICI,network_error,0,15,15,0.255,1
pay_008014,cust_01849,2267.72,netbanking,HDFC,insufficient_funds,0,18,5,0.099,1
pay_008015,cust_02741,2514.85,wallet,ICICI,bank_timeout,1,10,7,0.236,1
pay_008016,cust_00493,2660.73,card,KOTAK,card_blocked,0,1,1,0.294,0
pay_008017,cust_01549,684.06,card,KOTAK,expired_card,0,0,0,0.124,0
pay_008018,cust_01144,2196.87,upi,HDFC,bank_timeout,1,12,7,0.254,0
pay_008019,cust_00970,2095.05,upi,ICICI,expired_card,0,16,1,0.223,1
pay_008020,cust_02401,3860.82,upi,ICICI,invalid_card,2,13,13,0.442,0
pay_008021,cust_02088,1701.92,upi,ICICI,network_error,0,16,12,0.225,0
pay_008022,cust_00640,8772.52,netbanking,ICICI,account_closed,2,9,9,0.201,0
pay_008023,cust_00173,1931.14,card,SBI,insufficient_funds,2,16,6,0.086,0
pay_008024,cust_01571,1233.41,upi,KOTAK,account_closed,2,12,2,0.287,0
pay_008025,cust_00259,810.38,upi,ICICI,expired_card,1,5,5,0.124,0
pay_008026,cust_00517,1198.61,card,SBI,expired_card,2,3,0,0.25,0
pay_008027,cust_02778,954.14,card,SBI,network_error,2,3,3,0.386,0
pay_008028,cust_00523,1595.88,netbanking,KOTAK,temporary_bank_failure,1,13,7,0.154,1
pay_008029,cust_01918,6970.07,wallet,AXIS,insufficient_funds,1,3,3,0.131,0
pay_008030,cust_02887,562.59,upi,HDFC,bank_timeout,2,4,4,0.168,1
pay_008031,cust_02165,595.1,netbanking,KOTAK,insufficient_funds,1,13,10,0.177,0
pay_008032,cust_02232,1498.61,card,AXIS,gateway_timeout,0,14,7,0.514,1
pay_008033,cust_01930,607.69,wallet,HDFC,network_error,2,7,7,0.07,0
pay_008034,cust_01140,824.23,card,HDFC,network_error,2,10,9,0.062,0
pay_008035,cust_02210,2371.62,upi,HDFC,network_error,0,6,6,0.468,0
pay_008036,cust_02591,1733.53,card,SBI,insufficient_funds,1,12,12,0.168,0
pay_008037,cust_00839,2567.81,netbanking,ICICI,gateway_timeout,0,13,2,0.186,0
pay_008038,cust_01090,2901.1,card,HDFC,gateway_timeout,0,8,8,0.142,1
pay_008039,cust_01094,5292.65,card,ICICI,network_error,1,14,14,0.243,1
pay_008040,cust_02495,2448.49,card,HDFC,invalid_card,1,7,5,0.243,1
pay_008041,cust_02464,4740.91,card,SBI,expired_card,2,1,1,0.045,0
pay_008042,cust_02580,1969.75,card,HDFC,gateway_timeout,2,11,0,0.17,0
pay_008043,cust_02489,2470.92,upi,KOTAK,bank_timeout,2,15,2,0.485,0
pay_008044,cust_02786,2445.53,card,AXIS,expired_card,1,7,7,0.386,0
pay_008045,cust_01970,2270.25,card,HDFC,account_closed,2,0,0,0.133,0
pay_008046,cust_02512,2131.41,card,AXIS,network_error,0,16,10,0.393,1
pay_008047,cust_02444,7760.38,card,AXIS,insufficient_funds,2,18,15,0.253,0
pay_008048,cust_02759,3160.47,upi,SBI,gateway_timeout,1,19,0,0.411,1
pay_008049,cust_01575,1264.07,upi,AXIS,bank_timeout,1,12,10,0.251,1
pay_008050,cust_01581,11786.85,upi,SBI,expired_card,2,14,14,0.478,0
pay_008051,cust_02443,1337.23,card,HDFC,bank_timeout,1,12,12,0.035,1
pay_008052,cust_02374,1800.5,upi,ICICI,expired_card,1,2,1,0.415,1
pay_008053,cust_01115,930.29,upi,SBI,temporary_bank_failure,2,15,4,0.041,0
pay_008054,cust_00750,3208.92,card,AXIS,insufficient_funds,2,8,8,0.159,0
pay_008055,cust_01094,6989.67,card,AXIS,network_error,0,18,14,0.285,0
pay_008056,cust_01190,548.43,card,HDFC,gateway_timeout,1,7,6,0.031,1
pay_008057,cust_02690,1448.24,card,SBI,bank_timeout,2,7,5,0.176,0
pay_008058,cust_02262,4417.33,card,HDFC,insufficient_funds,0,13,4,0.272,0
pay_008059,cust_01876,774.75,card,SBI,network_error,1,18,14,0.053,0
pay_008060,cust_01788,2862.66,card,ICICI,network_error,1,12,2,0.079,1
pay_008061,cust_02417,638.32,upi,KOTAK,bank_timeout,0,2,2,0.42,0
pay_008062,cust_01608,2505.75,netbanking,HDFC,invalid_card,1,4,4,0.144,1
pay_008063,cust_00049,1924.18,upi,AXIS,expired_card,2,7,7,0.215,0
pay_008064,cust_01076,25695.38,upi,HDFC,network_error,0,5,5,0.312,0
pay_008065,cust_01313,3279.92,card,SBI,insufficient_funds,0,4,4,0.197,1
pay_008066,cust_01650,318.0,card,HDFC,expired_card,2,11,6,0.104,0
pay_008067,cust_02181,1703.1,card,ICICI,account_closed,0,5,5,0.109,0
pay_008068,cust_02834,3496.22,upi,SBI,bank_timeout,2,7,7,0.147,1
pay_008069,cust_01190,1299.16,upi,AXIS,temporary_bank_failure,2,6,6,0.071,1
pay_008070,cust_01398,1254.82,netbanking,AXIS,insufficient_funds,1,13,13,0.246,0
pay_008071,cust_02421,1304.8,card,SBI,bank_timeout,1,8,8,0.12,0
pay_008072,cust_01829,2800.99,card,ICICI,network_error,1,16,11,0.237,0
pay_008073,cust_00479,662.34,upi,HDFC,invalid_card,1,18,1,0.088,0
pay_008074,cust_00832,1153.76,upi,KOTAK,temporary_bank_failure,1,5,5,0.16,1
pay_008075,cust_02698,4131.45,card,AXIS,bank_timeout,2,18,10,0.236,1
pay_008076,cust_01615,1224.58,upi,ICICI,insufficient_funds,0,17,15,0.306,0
pay_008077,cust_00682,1167.33,card,ICICI,network_error,0,0,0,0.152,1
pay_008078,cust_02736,601.19,upi,ICICI,expired_card,1,4,4,0.403,1
pay_008079,cust_01324,3031.25,card,HDFC,account_closed,2,12,12,0.196,0
pay_008080,cust_00082,2541.1,upi,ICICI,insufficient_funds,2,10,10,0.29,0
pay_008081,cust_00087,3935.89,upi,ICICI,insufficient_funds,2,8,4,0.389,0
pay_008082,cust_02273,1651.85,wallet,SBI,insufficient_funds,0,9,3,0.145,0
pay_008083,cust_02064,2327.68,netbanking,SBI,account_closed,2,19,10,0.203,0
pay_008084,cust_00822,2312.06,upi,ICICI,network_error,1,18,16,0.092,0
pay_008085,cust_00163,578.25,upi,ICICI,gateway_timeout,2,1,1,0.136,0
pay_008086,cust_02562,11881.72,card,SBI,account_closed,1,7,1,0.267,0
pay_008087,cust_02398,3953.86,card,HDFC,expired_card,0,17,0,0.188,0
pay_008088,cust_01933,1926.0,card,SBI,temporary_bank_failure,0,17,17,0.072,1
pay_008089,cust_02729,1511.15,card,SBI,account_closed,2,1,1,0.168,0
pay_008090,cust_01851,5214.32,upi,SBI,network_error,0,14,10,0.226,0
pay_008091,cust_01861,1952.25,card,SBI,expired_card,0,16,6,0.348,0
pay_008092,cust_01116,3755.2,card,KOTAK,card_blocked,2,14,4,0.203,0
pay_008093,cust_02229,1138.63,upi,AXIS,insufficient_funds,0,19,17,0.074,1
pay_008094,cust_02791,897.52,upi,HDFC,invalid_card,1,14,3,0.224,0
pay_008095,cust_02708,1588.6,upi,HDFC,invalid_card,2,12,7,0.088,0
pay_008096,cust_01883,1823.41,upi,ICICI,account_closed,1,17,5,0.064,0
pay_008097,cust_02541,2537.2,card,KOTAK,card_blocked,0,14,0,0.266,0
pay_008098,cust_00923,5846.04,card,ICICI,bank_timeout,2,17,6,0.343,1
pay_008099,cust_02176,4401.17,netbanking,HDFC,bank_timeout,1,18,5,0.058,0
pay_008100,cust_01450,5189.57,card,HDFC,insufficient_funds,2,17,0,0.37,0
pay_008101,cust_01583,1006.18,upi,ICICI,card_blocked,1,14,6,0.153,0
pay_008102,cust_00565,1428.04,upi,AXIS,insufficient_funds,1,9,9,0.058,0
pay_008103,cust_02598,3922.15,netbanking,ICICI,account_closed,2,15,5,0.217,0
pay_008104,cust_02501,4778.86,upi,AXIS,invalid_card,1,8,8,0.163,0
pay_008105,cust_00471,3273.06,upi,AXIS,insufficient_funds,2,1,1,0.194,0
pay_008106,cust_00988,1152.66,card,SBI,insufficient_funds,0,12,12,0.144,1
pay_008107,cust_02786,785.8,wallet,HDFC,gateway_timeout,1,0,0,0.17,1
pay_008108,cust_01935,2178.48,upi,SBI,network_error,1,7,7,0.115,1
pay_008109,cust_00224,885.91,card,HDFC,account_closed,1,5,5,0.121,0
pay_008110,cust_02202,2613.68,upi,SBI,network_error,1,18,14,0.216,1
pay_008111,cust_02608,4917.46,card,AXIS,account_closed,0,18,11,0.167,0
pay_008112,cust_00351,2103.32,card,SBI,temporary_bank_failure,2,1,1,0.394,1
pay_008113,cust_01929,636.09,card,KOTAK,bank_timeout,2,17,15,0.33,0
pay_008114,cust_00349,1202.99,upi,SBI,network_error,2,17,3,0.032,0
pay_008115,cust_00182,3611.02,upi,SBI,account_closed,0,14,0,0.18,0
pay_008116,cust_00637,2641.59,upi,SBI,bank_timeout,0,15,0,0.239,1
pay_008117,cust_01018,2816.12,upi,KOTAK,invalid_card,2,12,12,0.074,0
pay_008118,cust_02227,7444.05,upi,HDFC,network_error,2,4,4,0.238,0
pay_008119,cust_00772,2390.49,card,SBI,insufficient_funds,0,17,14,0.128,0
pay_008120,cust_02942,2330.92,card,HDFC,network_error,0,4,1,0.227,1
pay_008121,cust_01016,3587.96,card,ICICI,temporary_bank_failure,1,15,15,0.383,0
pay_008122,cust_02112,707.31,card,AXIS,bank_timeout,2,5,4,0.044,1
pay_008123,cust_00029,1266.37,wallet,ICICI,insufficient_funds,2,6,6,0.176,0
pay_008124,cust_02420,1001.46,netbanking,KOTAK,temporary_bank_failure,2,0,0,0.336,1
pay_008125,cust_02145,3053.16,card,KOTAK,temporary_bank_failure,2,7,0,0.133,0
pay_008126,cust_01894,866.72,card,HDFC,bank_timeout,2,6,1,0.363,0
pay_008127,cust_01466,2837.73,netbanking,HDFC,bank_timeout,1,6,0,0.09,0
pay_008128,cust_01227,1520.18,card,SBI,expired_card,0,6,2,0.128,1
pay_008129,cust_02069,1359.78,upi,ICICI,temporary_bank_failure,1,0,0,0.149,0
pay_008130,cust_02783,3749.81,card,HDFC,gateway_timeout,1,11,0,0.17,0
pay_008131,cust_01126,622.83,upi,HDFC,invalid_card,2,10,10,0.091,0
pay_008132,cust_00066,1222.99,netbanking,HDFC,gateway_timeout,1,15,1,0.076,0
pay_008133,cust_02651,18837.71,netbanking,AXIS,network_error,1,0,0,0.037,1
pay_008134,cust_01135,7945.29,upi,HDFC,insufficient_funds,2,5,5,0.39,0
pay_008135,cust_00338,423.46,upi,AXIS,invalid_card,1,4,1,0.288,0
pay_008136,cust_02171,1204.66,upi,KOTAK,insufficient_funds,1,11,11,0.136,1
pay_008137,cust_01729,1901.22,card,SBI,gateway_timeout,0,16,7,0.13,0
pay_008138,cust_00447,584.66,card,ICICI,bank_timeout,2,12,7,0.077,0
pay_008139,cust_02659,9085.41,wallet,HDFC,network_error,2,4,4,0.637,0
pay_008140,cust_02719,1851.34,card,AXIS,card_blocked,1,14,10,0.14,0
pay_008141,cust_02663,1558.16,card,HDFC,invalid_card,2,1,1,0.099,0
pay_008142,cust_02945,2452.47,upi,HDFC,bank_timeout,0,1,1,0.117,1
pay_008143,cust_00281,2421.41,wallet,AXIS,bank_timeout,1,19,6,0.185,0
pay_008144,cust_00596,912.8,upi,HDFC,network_error,0,15,15,0.185,1
pay_008145,cust_01987,5178.28,upi,ICICI,card_blocked,1,11,11,0.128,0
pay_008146,cust_02751,2058.29,upi,KOTAK,insufficient_funds,1,3,3,0.208,0
pay_008147,cust_01075,5151.26,upi,SBI,account_closed,2,8,8,0.163,0
pay_008148,cust_00210,1140.8,upi,HDFC,insufficient_funds,2,11,11,0.361,0
pay_008149,cust_00126,429.77,netbanking,AXIS,account_closed,1,1,1,0.311,0
pay_008150,cust_00492,5709.19,upi,ICICI,bank_timeout,0,7,7,0.052,1
pay_008151,cust_00970,3269.25,card,HDFC,gateway_timeout,1,13,13,0.075,1
pay_008152,cust_00581,4603.5,netbanking,KOTAK,gateway_timeout,1,10,4,0.244,1
pay_008153,cust_02825,4835.72,upi,KOTAK,card_blocked,1,7,7,0.069,0
pay_008154,cust_02306,1836.15,card,AXIS,temporary_bank_failure,0,8,8,0.241,0
pay_008155,cust_01212,1348.1,card,HDFC,gateway_timeout,2,6,1,0.429,0
pay_008156,cust_00230,1680.18,wallet,HDFC,invalid_card,2,13,3,0.386,0
pay_008157,cust_00189,2810.57,card,HDFC,account_closed,0,6,1,0.249,0
pay_008158,cust_02058,2256.64,upi,KOTAK,account_closed,2,9,4,0.101,0
pay_008159,cust_02724,418.49,card,HDFC,gateway_timeout,1,6,6,0.322,1
pay_008160,cust_00502,1644.51,upi,HDFC,card_blocked,2,14,1,0.485,0
pay_008161,cust_02133,5603.34,upi,HDFC,expired_card,2,17,12,0.251,0
pay_008162,cust_00049,1806.15,upi,HDFC,account_closed,0,12,2,0.523,0
pay_008163,cust_02886,10717.49,card,AXIS,card_blocked,0,3,3,0.262,0
pay_008164,cust_00689,838.13,card,KOTAK,network_error,1,11,11,0.113,1
pay_008165,cust_00387,2389.47,netbanking,SBI,insufficient_funds,1,19,15,0.332,0
pay_008166,cust_00970,821.99,netbanking,AXIS,insufficient_funds,2,17,13,0.125,1
pay_008167,cust_01006,911.91,upi,HDFC,invalid_card,0,6,3,0.039,0
pay_008168,cust_02266,918.72,upi,SBI,gateway_timeout,0,3,3,0.035,1
pay_008169,cust_01725,10590.83,upi,ICICI,network_error,1,7,7,0.154,0
pay_008170,cust_02005,1477.76,netbanking,SBI,invalid_card,2,19,1,0.488,0
pay_008171,cust_02303,1030.59,upi,AXIS,insufficient_funds,2,17,17,0.118,0
pay_008172,cust_02284,1804.13,netbanking,KOTAK,account_closed,0,5,5,0.082,0
pay_008173,cust_01608,1513.33,card,AXIS,expired_card,0,8,2,0.077,0
pay_008174,cust_01790,3460.47,card,KOTAK,bank_timeout,0,11,11,0.17,0
pay_008175,cust_00271,353.75,upi,KOTAK,card_blocked,0,8,7,0.546,0
pay_008176,cust_00123,842.45,card,KOTAK,insufficient_funds,1,14,11,0.224,0
pay_008177,cust_02704,3558.89,upi,ICICI,insufficient_funds,1,12,8,0.118,0
pay_008178,cust_01281,1223.04,upi,SBI,account_closed,0,2,0,0.224,0
pay_008179,cust_01445,988.35,card,AXIS,expired_card,2,2,0,0.256,0
pay_008180,cust_00259,953.59,upi,AXIS,insufficient_funds,1,18,8,0.158,0
pay_008181,cust_00948,3225.73,card,KOTAK,bank_timeout,0,12,12,0.56,0
pay_008182,cust_02095,3114.96,upi,ICICI,card_blocked,0,11,9,0.172,0
pay_008183,cust_00863,3889.73,card,ICICI,bank_timeout,2,5,5,0.112,0
pay_008184,cust_00525,713.26,netbanking,HDFC,network_error,2,17,1,0.307,0
pay_008185,cust_00888,680.31,card,ICICI,account_closed,0,8,2,0.283,0
pay_008186,cust_00208,4491.22,upi,KOTAK,insufficient_funds,1,16,9,0.286,0
pay_008187,cust_02795,2130.47,upi,KOTAK,network_error,1,11,11,0.243,0
pay_008188,cust_00149,1113.48,card,SBI,temporary_bank_failure,2,16,8,0.23,0
pay_008189,cust_00438,1594.43,upi,KOTAK,card_blocked,1,14,14,0.388,0
pay_008190,cust_02203,673.53,netbanking,SBI,insufficient_funds,1,1,1,0.124,1
pay_008191,cust_01722,1183.6,card,ICICI,gateway_timeout,1,3,3,0.166,1
pay_008192,cust_00358,2053.65,card,HDFC,account_closed,0,8,8,0.131,0
pay_008193,cust_01241,2400.85,card,AXIS,insufficient_funds,0,11,8,0.119,1
pay_008194,cust_01931,1685.9,card,KOTAK,temporary_bank_failure,1,1,1,0.152,1
pay_008195,cust_00456,1553.45,netbanking,ICICI,network_error,0,3,3,0.301,1
pay_008196,cust_02824,3250.63,card,KOTAK,invalid_card,2,11,11,0.079,1
